ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status
1762167138.949616,CCKfJd2fX8qRGakC78,192.168.7.101,64038,184.51.252.53,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762167139.129893,C9K13C2vuESVKJKVCk,192.168.7.101,58808,184.51.252.28,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,-
1762167028.852539,CPJnoG2Iqz1oYe8ox4,192.168.7.101,54969,20.189.173.7,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,F,CjiIC,-,-,-,-
1762167163.621073,CKipu24iz8ip39phE1,192.168.7.101,52405,2.19.205.33,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ntp.msn.com,T,-,-,T,CsiI,-,-,-,-
1762167164.310637,C9xJIo2o7b8mXelE6,192.168.7.101,52672,184.51.252.28,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,-
1762167165.011422,ClW6ajlFe9xCjle9e,192.168.7.101,64693,2.19.205.40,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762167165.014611,Cho2x5SfD7Qqp7VKd,192.168.7.101,53788,2.19.205.40,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,T,-,-,T,CsiI,-,-,-,-
1762167165.148870,CnDQ4T3PTVtfoSSRbb,192.168.7.101,60903,184.51.252.9,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,th.bing.com,T,-,-,T,CsiI,-,-,-,-
1762167165.519513,Cf2m8iBWhiKgFJkvh,192.168.7.101,62599,23.55.161.152,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,img-s-msn-com.akamaized.net,T,-,-,T,CsiI,-,-,-,-
1762166566.425949,CL4pDWKpkMd8H30c6,192.168.7.101,57205,151.101.192.176,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,js.stripe.com,F,-,-,F,Csi,-,-,-,-
1762167187.583422,CF08jn3fczR55ricw3,192.168.7.205,41066,18.238.243.70,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,cas-bridge.xethub.hf.co,F,-,-,T,CsiI,-,-,-,-
1762167199.474716,Co4WyX1BqfcucuCdAc,192.168.7.101,63455,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762167142.780370,C5cx333sTlc7tcSf7g,192.168.7.101,51935,18.238.243.70,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,F,-,-,F,Csi,-,-,-,-
1762167138.605186,CDNkaT0HJTJvrhLz8,192.168.7.101,55312,204.79.197.219,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,r.msftstatic.com,F,-,-,F,CjiIC,-,-,-,-
1762167138.949922,CcuXaF3QlYEq9zhSjc,192.168.7.101,56714,204.79.197.219,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,r.msftstatic.com,F,-,-,F,CjiICs,-,-,-,-
1762167212.772887,CuAqVO2s6U2k7NqUDa,192.168.7.205,38260,3.164.68.61,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,cas-bridge.xethub.hf.co,F,-,-,T,CsiI,-,-,-,-
1762167221.672898,CTvV4m1CZFT8ynGPo7,192.168.7.101,53641,23.73.2.151,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,catalog.gamepass.com,F,-,h2,T,CsxuknGIti,"4501e8644d431476ce44a70e702647a2fb4d374c5ff9fa374e38de955bb6563b,be23414a42e74886e7c72a861ba2ddda0175ed829223d894c5d272651fc0c189",(empty),T,ok
1762167223.939165,CyK1yO3BKT7kTYiXLd,192.168.7.101,60320,3.164.68.14,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,cas-bridge.xethub.hf.co,T,-,-,T,CsiI,-,-,-,-
1762167131.030614,CL41D530JPM3peo1le,192.168.7.101,58468,13.107.246.45,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,msedgedevtools.microsoft.com,F,-,-,F,CjiIC,-,-,-,-
1762167130.744048,CqKQ6m1qrgDgX5F84g,192.168.7.101,63914,13.107.246.45,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,msedgedevtools.microsoft.com,F,-,-,F,CjiICs,-,-,-,-
1762167131.188891,C4WN0i45xNUMrA7KZj,192.168.7.101,58087,13.107.246.45,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,msedgedevtools.microsoft.com,F,-,-,F,CjiICs,-,-,-,-
1762167259.292792,CRaQOM3O12GWvUFoT4,192.168.7.101,52755,74.125.205.95,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,waa-pa.clients6.google.com,T,-,-,T,CsiI,-,-,-,-
1762167165.144562,ClSAMm3NH5NF17rPm8,192.168.7.101,59185,150.171.27.12,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,api.msn.com,F,-,-,F,CjiICs,-,-,-,-
1762167139.213092,C5wVTn1N4QbJpq1wSk,192.168.7.101,51234,150.171.28.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,c.bing.com,F,-,-,F,CjiICs,-,-,-,-
1762167060.729707,Cd3Jya3wuxrodNPusl,192.168.7.101,55644,52.222.236.56,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,datasets-server.huggingface.co,F,-,-,F,Csi,-,-,-,-
1762167311.671377,C84OHS1gFkBWVq6hec,192.168.7.101,64993,52.123.129.14,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,-,ecs.office.com,T,-,-,T,CsiI,-,-,-,-
1762167311.933589,CEsaNZ3up9au4jSuqh,192.168.7.101,64994,20.82.9.214,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,signals.urs.microsoft.com,F,-,h2,T,CsxuknGIti,"31711eea5e4ac68e4975fef07c57a1f94a6477d968b7ea17d03b4a025e3b1df5,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936,cb3ccbb76031e5e0138f8dd39a23f9de47ffc35e43c1144cea27d46a5ab1cb5f",(empty),T,ok
1762167328.428519,Cf1jQi3FPBNMJnASH4,192.168.7.101,55950,104.18.26.90,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,chat.deepseek.com,T,-,-,T,CsiI,-,-,-,-
1762167328.256589,C1S0lp23WRYCShqpVl,192.168.7.101,58433,54.194.107.198,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,cloudconfig.jetbrains.com,F,-,-,T,CsxknGIti,"687cb284c62050617bdae61328512f0492155cfe2ff3bf910ebeccd749ea288f,138bdf6e23ac971eb4e626b279dd6a26f057510f1de394293a5eea2860de019b,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762166885.661168,C8oCqPvwl8b8PiNgd,192.168.7.101,57865,4.175.223.124,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,dl-edge.smartscreen.microsoft.com,F,-,-,F,Csi,-,-,-,-
1762167333.231430,COXXpR2XN7kLR3pzE2,192.168.7.101,62358,104.208.16.91,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,v10.events.data.microsoft.com,F,-,h2,T,CsxknGIi,"5d5409cf7e4f1fa93801cc01ff839516f79699cebc3130c4896ef51b170db2f2,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,unable to get local issuer certificate
1762166930.184058,Cp3zxx1ZNTikuG4LGc,192.168.7.101,57662,104.21.19.125,443,-,-,-,assets.sample.cat,F,-,-,F,C,-,-,-,-
1762166929.282117,CJ4GYg4ZmcrgcXi6Ch,192.168.7.101,63697,172.67.186.43,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,sample.cat,F,-,-,F,Csi,-,-,-,-
1762167374.852499,CMxGxYcaa8BwTi3p,192.168.7.101,60291,40.114.178.124,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,staticcdn.duckduckgo.com,T,-,-,T,CsiI,-,-,-,-
1762167383.937866,C4BiIn1W9r07I95pn9,192.168.7.101,54617,64.233.162.94,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,ssl.gstatic.com,T,-,-,T,CsiI,-,-,-,-
1762167388.274032,ChcIvg25BWTTLz1SXi,192.168.7.101,50637,194.124.204.71,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,s.deepl.com,F,-,-,T,CsiI,-,-,-,-
1762167388.913298,Cjrxvr3lpFrLmx8Exe,192.168.7.101,54384,108.157.188.38,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,download.jetbrains.com,F,-,-,T,CsiI,-,-,-,-
1762167390.226474,CD2ZZBnn97iKnG7i,192.168.7.101,54385,108.138.199.118,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,download-cdn.jetbrains.com,F,-,-,T,CsiI,-,-,-,-
1762167409.649314,CPUfyP2fE4TMCezpff,192.168.7.101,50865,13.107.6.158,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,turing-writingassistance.edge.microsoft.com,F,-,-,T,CjiICs,-,-,-,-
1762167411.154892,Ccr63A2Tj3xyCkA4Ch,192.168.7.101,58862,66.253.35.152,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,static.deepseek.com,F,-,-,T,CsiI,-,-,-,-
1762167439.877518,Cc7OeBQfhwJZWeNV4,192.168.7.101,54217,142.250.185.78,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,www.youtube.com,T,-,-,T,CsiI,-,-,-,-
1762167466.819100,C7Su5q42RBOyeUOc85,192.168.7.205,43788,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762166562.587028,CxddiM2ES6CSAjpe9c,192.168.7.101,59476,99.84.91.11,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,huggingface.co,F,-,-,F,Csi,-,-,-,-
1762167489.537820,Cpi0Ri3WqF9IhakOue,192.168.7.205,37618,64.233.164.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762167489.819715,CNXgdtZ6llvBGFARc,192.168.7.205,56342,108.177.14.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762167490.379647,CeGEnVvDCOARfIbAh,192.168.7.205,44720,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167490.651101,CBLsnx2w5ZV1Nisotj,192.168.7.205,58590,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167490.669560,Co5t2x4en0kuXkOqTb,192.168.7.205,55806,3.211.176.227,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167490.753576,Cgtr711GFCbBTyaIUd,192.168.7.205,44776,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167490.806017,CZHEIF1PTIUe8Blb8,192.168.7.205,44750,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167490.881852,C6G1WW22EcmsJiHYD4,192.168.7.205,44818,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.075344,CAEddGhM9L7g2PAOl,192.168.7.205,55868,3.211.176.227,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.119695,CWPtkB2A1sghHtWfgl,192.168.7.205,56840,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.285959,CdWnjJ2G8RBPyn2Mp,192.168.7.205,58606,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.020055,CsEwgp4TsZOOTDw8kl,192.168.7.205,58580,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.449236,CBhoXZ2escfYYfPNjc,192.168.7.205,58572,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.104256,CmM1zrjp3X3GkHh1,192.168.7.205,55790,3.211.176.227,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.463102,C9LYOm4q2g7ETbBDSj,192.168.7.205,44690,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.478470,C9ly5e1GronmHDZHd7,192.168.7.205,58616,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167490.883043,CL9AMA17T7fbD5b4td,192.168.7.205,56896,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.489075,CUL1U13ppUfwwHPG73,192.168.7.205,44706,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.510352,CGO1ZK278lmhBTMOf2,192.168.7.205,44742,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.615687,CSzzxh4mk5OyCh6Sok,192.168.7.205,56874,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.644284,CXizDUfEeYX6z49c,192.168.7.205,56850,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.684333,Cp95b33PhB37pFOSkk,192.168.7.205,58628,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.525912,Cz9VJz19PbBMy0hPug,192.168.7.205,58584,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.651472,ChI0ujyr2Tq7eL0D6,192.168.7.205,44802,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.482285,CN8lnE13PUKXJncdXb,192.168.7.205,44828,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.580229,C1nKJf2uwnCNaMOOZ1,192.168.7.205,44790,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.608810,CPcrsu2IbV24lQ20N6,192.168.7.205,56876,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.552642,Cz7anc33yyoyUL7NY,192.168.7.205,58562,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.291443,C01qX14UuNN9mt5S13,192.168.7.205,58602,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.536180,CMt9u643yxo09aO6sj,192.168.7.205,55882,3.211.176.227,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.727595,C86QQHH5TUsNvG0vk,192.168.7.205,44762,34.236.82.201,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.678032,CQNRrZ3Caa3dvRUjY6,192.168.7.205,58638,52.20.222.128,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.658528,CJE4ZB3h32k6zP2Kz2,192.168.7.205,56900,54.85.23.59,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.698438,CxellGZGDxbM0RlVc,192.168.7.205,55920,3.211.176.227,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
1762167491.734499,CVUCI64thrvMFJVgx1,192.168.7.205,55854,3.211.176.227,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,httpbin.org,F,-,h2,T,CsxknGIi,"10e5c3bd42720a3e3aebe14d0476e7f906449a09f7c689126619aeec5701f045,bf8a69027bcc8d2d42a6e6d25bdd4873f6a34b8f90edf07e86c5d6916da0b933,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706",(empty),T,ok
